job_id,company_id,title,description,location,job_type,job_required_experience_type,job_posting_url,company_name
3757487399,11056.0,Remote Crystal Reports Analyst,"Title: Crystal Report Analyst/WriterLocation: RemoteDuration: 6+ month contract (possible extensions and possible conversion to full-time employee)Hourly rate: $60-65/hr
Required Skills:• 3-5+ years experience within reporting/data• Creating reports in Crystal Reports from scratch• Ability to deconstruct another report and putting it back together/make changes • Ability to go into the report written by the vendor and make changes • Understanding of databases and how to link data 
Job Details:This candidate will help with the transitioning from one Enterprise Asset management (Tracking the maintenance on the fleet) platform (import EAM) to another (AssetWorks). This team supports over 20 applications and this role will report into the Application Support team.","Rosemont, IL",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757487399/?trk=jobs_biz_prem_srch,Insight Global
3757486301,11056.0,People Analytics Analyst,"Job Description:This role is a member of the Human Resources organization and will be responsible for designing, developing, and delivering People Analytics & Insights, including the development and delivery of recurring and ad-hoc analysis and customized scorecards/dashboards. The People Analytics Analyst will consolidate and analyze People data inputs from multiple sources (HCM/Payroll, Talent Acquisition, Workforce Planning, MS Excel and more). This position will report to the Director, Total Rewards and will be a key member of the company’s focus on improving analytics capabilities. We are looking for someone who is proficient in creating reports and dashboards from multipole tools (Power BI, Excel, Palantir, ERP, etc.) that tell a concise story for company leaders. You will be working closely with our Technology team to optimize the tools we use for analysis, dashboarding, and reporting and Conduct numerous ad-hoc and project-based analyses to guide and optimize changes to our business across functions. Minimum Requirement:- 2 years of experience in Analytics or Financial Analysis.- Prior experience creating reports for people and data analytics.- Bachelor degree in Finance, Economics, Mathematics, or relevant field of study.- High proficiency in Microsoft Excel.- Experience analyzing compensation and benefits data in HCM systems such as Workday or ADP.- High proficiency in Power BI. Preferred- Previous experience analyzing compensation and benefits data in Workday.- High proficiency in SQL query writing.","Coppell, TX",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757486301/?trk=jobs_biz_prem_srch,Insight Global
3757485566,11056.0,System Administrator,"Must Haves: 3-5 years of experience in Systems AdministrationProofpoint/Office365 environment experienceVMware/Vsan experienceHybrid Azure and onPrem environment experienceActive Directory & WinServers
Day to Day Responsibilities: A client in the Franklin, TN area is seeking a Systems Administrator to join the team. The systems, network, and helpdesk teams support the 4,700 users spread out across the country. This role will be responsible for executing on various projects, handling tickets, putting out fires, and providing user support for onsite C-suite management. Projects include modernizing software services, improving and upgrading security standards, and a future cloud migration. Manage the Office365 environment, Azure AD, Azure applications, and backups. This role is 50 % operations and 50% project focused.","Nashville, TN",Full-time,Associate,https://www.linkedin.com/jobs/view/3757485566/?trk=jobs_biz_prem_srch,Insight Global
3757485458,11056.0,Senior Radio Frequency Engineer,"Job DescriptionPerforms systems modeling, simulation, and analysis.Candidate will support a Federal program with UAS detection and mitigation technology/system research, testing, and evaluation efforts.Prepare and execute test plans and test cards.Develop ‘performance specifications’ framework for each type of UAS detection and mitigation technology with the objective to create Advisory Circulars or other guidance documents.Support planning and coordination efforts in preparation for the deployment, testing, and evaluation of UAS detection and mitigation technologies/systemsPerform and document a hazard analysis and other safety related analyses prior to conducting UAS detection and mitigation testing/evaluations.Perform and document spectrum interference testing at each airport, prior to the commencement of UAS detection and mitigation testing/evaluations.Develop a methodology and ranking criteria for selecting UAS platforms for testing/evaluating against UAS detection and mitigation technologies/systems.Assist with each UAS detection and mitigation technology/system vendor with deploying, operating, maintaining, monitoring, troubleshooting, collecting data, and removing technologies/systems.Test and evaluate the performance capabilities of UAS detection and mitigation technologies / systems.Review, analyze, and report on the data collected during the test and evaluation period.Develop pass/fail criteria and metrics for testing/evaluating each of the UAS detection and technologies tested.Fully document all UAS detection and mitigation technology/system testing and evaluations performed.Continually review and analyze the data being collected and prepare draft Engineering Brief/Advisory Circular language, or other guidance document that describes the performance specifications, selection, procurement, deployment, and management of UAS detection and mitigation technologies/systems in the airport environment.Through longitudinal operations of multiple technologies/systems at multiple airports, will prepare guidance for best practices to manage the effective use of UAS detection and mitigation technologies/systems to secure the airport and ensure fundamental principles of safety risk management are followed.QUALIFICATIONS:· BA/BS (in Systems Engineering, or equivalent experience), 10-plus years of RFI and Radar experience. Master's Degree or PhD in related field may be substituted for bachelor’s degree and 3 years of experience.REQUIRED SKILLSResearch techniques, risk management, data collection, analysis, technical writing, and presenting formal/technical information.Capable of fully executing related research and development projects. Accomplish complete and timely deliverables without daily supervision.Self-Starter, Able to complete complex tasks with little or no oversight.Able to work as a part of a highly collaborative team.Demonstrated success starting work with ambiguous requirements and help customer to refine them over time.","Atlantic City, NJ",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757485458/?trk=jobs_biz_prem_srch,Insight Global
3757484496,11056.0,Supply Chain Analyst,"Insight Global is seeking a Supply Chain Analyst to join the CFO of one of the top healthcare systems in New York. This person will be responsible for preventing supply risk or surplus from occurring by utilizing external and internal data to create an inventory strategy. Responsibilities will include determining optimal inventory targets, facilitating the safety stock replenishment process, forecasting demand needs, and working closely with suppliers to plan for current and future demand. They will also calculate optimal inventory targets, develop and implement solutions to issues, and collaborate with key stakeholders, both internally and externally, to meet goals and objectives. The ideal candidate has an analytical mind as well as excellent communication and presentation skills.
Required Skills and Experience1+ years of experience in Supply ChainTechnical proficiency in ExcelExcellent written and verbal communication skillsBachelor's DegreeCovid vaxxed
Nice to Have Skills and ExperienceHealthcare experience","New York, NY",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757484496/?trk=jobs_biz_prem_srch,Insight Global
3757483768,11056.0,Systems Engineer (Onsite),"Salary: 110k-160kLocation: 5 days onsite in Dexter, MI
Summary: Looking for a candidate with a hardware/firmware background, with experience in C++ and Matlabs.
Day to Day:Insight Global is looking for a Sr. Systems Engineer to join one of our largest industrial clients. This highly motivated and hands-on individual will be responsible developing the hardware and firmware for new gas analyzer products from the ground up. They will utilize C++ and help with the calibration of these devices. This individual must have an excellent understanding of both analog and digital electronic designs. This is an onsite position based out of Dexter, MI.
Must Haves:8+ years of Systems Engineering experience, specifically with new product hardware and firmware developmentC++ expertiseMATLAB Simulink experienceAbility to do hands-on coding effectively with minimal supportEmbedded circuit design experience using microcontrollers, such as the ARM CortexThorough understanding of fundamentals of electronic design, both analog (such as amplification circuits) and digitalUnderstanding and experience of PCB layout including multi-layer designs and electromagnetic compatibility (EMC)Bachelor's Degree in Electrical Engineering, Computer Engineering, Software Engineering, Computer Science, etc.Excellent communication skillsMust work 5 days onsite in Dexter, MI Plusses:SQL database experienceHazLoc/Hazard Location or Atex experienceSensor or laboratory background","Dexter, MI",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757483768/?trk=jobs_biz_prem_srch,Insight Global
3757483387,11056.0,Target Systems Analyst,"Location: Reston, VA OR Colorado Springs, CO - 100% onsiteLength: 6-month contract to hireSalary: 130-150k (dependent on location)Clearance: TSSCI
Day to Day:Insight Global is looking for an experienced Space Targeting Analyst to support a classified space customer in Reston, VA OR Colorado Springs, CO. This individual will be conducting intelligence analysis on US adversary space assets and analyzing these assets for possible vulnerabilities. You will be responsible for unraveling threat architectures and system functions using data from various intelligence sources.  Must Haves:-Bachelor's Degree -3-10 years of related experience - particularly in target systems analysis (TSA), Critical Factors Analysis (CFA), Center of Gravity (CoG), or space weapons -Ability to use intelligence data to create comprehensive reports -Kill chain analysis experience","Reston, VA",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757483387/?trk=jobs_biz_prem_srch,Insight Global
3757482391,11056.0,VBA Programmer,"**W2 ONLY**
Day-to-Day:Insight Global is looking to add a VBA Programmer to our client's team in the St. Louis, MO area. This individual will be responsible for writing scripts in VBA and utilizing macros to do so for their automation team. Currently this client is migrating from their original system to a new database and this individual will be assisting with migrating code from their CICS application they use to connect their current database to the new terminal emulator software. There will be some expectations to communicate with both technical teams and stakeholders to gather information.
Must-haves:2+ years of experience scripting in VBAExperience creating macros to automate processesExperience supporting O365",Greater St. Louis,Full-time,Associate,https://www.linkedin.com/jobs/view/3757482391/?trk=jobs_biz_prem_srch,Insight Global
3757481931,11056.0,Sr. Lead Piping Designer,"Must HavesHigh School Diploma or GED requiredE3D Design Software experience requiredExperience in offshore oil & gas, onshore gas processing, hydrocarbon storage and transportation, chemical manufacturing or refining industry requiredSmall project lead experience requiredAbility to find a solution for or to deal proactively with work related problemsAbility to read and understand drawing markups to determine drafting requirementsAbility to utilize conventional drafting tools and CAD software to execute drafting requirementsAbility to work in a team oriented environment Job DescriptionThe Senior Lead Piping Designer/Coordinator will perform assignments associated with leading a mechanical design team on E3D projects, with an understanding of resourcing, reporting, budgeting and updating project progressPrepare estimates for projects to be performed in E3D, and to track progress and resources against allocated design budgetsHave a basic understanding of the capabilities of E3D Administration and how to communicate with that groupCoordinate work with design team as well as assist in mentoring younger designersCoordinate model reviews with design team and engineering teamReviewing, commenting, and approving vendor dataProficient with organizing vendor cutsheets, drawings, and project deliverablesGeneral understanding of E3D piping cataloging capabilitiesPrepare complete design packages which may include, but not be limited to, preliminary, conceptual, and construction deliverables as well as engineering calculationsPrepare detailed drawings of parts and assemblies from layouts, designs and working drawings including necessary projections, sectional views and standard specificationsInterpret verbal or written direction to initiate a preliminary designAssist with stress analysis, compiling construction specifications, equipment and material procurement, calculations, and estimatesCheck detailed sketches and drawings for project applicability and optimal constructionCheck and verify accuracy of drawings prepared by othersPrepare parts lists, procurement lists, bills of material (BOM) and specifications when drawings are completeRevise lists, drawings and BOM consistent with engineering changesImplement revisions and change control per company standards at the direction of engineersAssemble information and reference drawings from a variety of sourcesContinually look for product improvements and cost reductionsConfirm specification and code compliance, equipment compatibility, and optimal cost savingsAssist with performing field surveys, documenting existing conditions, and/or recommending various design solutionsEnsure accuracy of completed drawings before final release and verify drawings meet company and industry standards","Houston, TX",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757481931/?trk=jobs_biz_prem_srch,Insight Global
3757481328,11056.0,Senior Materials Engineer,"Job Title: Materials Science EngineerLocation: Remote (preferred Raynham, MA or Warsaw, IN)Pay Range: $50-65/hour (contract to hire)
The Day-to-Day:Insight Global is looking to hire a remote Senior Materials Science Engineer for a top medical device client on a multiyear contract. This person will be responsible for planning, leading, and executing a materials harmonization project for 4 different divisions within the organization, and we are looking for a senior-level professional who has a strong grasp of materials science to take this on! This company currently holds a large number of materials specification documents due to acquisitions throughout the years, and as the Senior Materials Science Engineer you will be responsible for developing a strategy on how to consolidate specifications without impacting change/losing key requirements along the way. This will be a long-term project and we are looking for someone who possesses strong project management skills to not only create a plan/strategy, but to also execute it. 
Must Haves:  * Bachelor's Degree in engineering * 5+ years of materials science and engineering experience within the medical device or aerospace industry * Experience leading/planning projects and ability to work independently","Massachusetts, United States",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757481328/?trk=jobs_biz_prem_srch,Insight Global
3757480950,11056.0,Jr. Java Developer,"*4 Month Contract Required Skills and Experience 1+ years of experience as a Data AnalystExperience running reports and comparing old/new data setsExperience with Microsoft ExcelExperience managing multiple tasks at once
Job Description An employer in the Boulder, CO area is looking for a Junior Data Analyst. This individual will be working closely with a Senior Application Technical Admin to provide additional support for running reports on data sets. The ideal candidate would be proficient with multitasking, Excel, report generation. This is a fully remote position with a contract duration of 3 to 4 months. This client is looking for someone to start ASAP, so if you are interested, apply right away!","Boulder, CO",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757480950/?trk=jobs_biz_prem_srch,Insight Global
3757479261,11056.0,Healthcare Application Support Technician,"Must-haves Experience providing technical support, troubleshooting, and training for healthcare applications/software, electronic health records (EHR)Experience with EHR systems such as: AHT, EPIC, Cerner, Meditech, etc.Excellent communication and customer service skillsKnowledge of healthcare industry, medical terminology, procedures, and regulations
DESIRED SKILLS:Experience with their healthcare application – American Health Tech Software Day-to-Day NHS is seeking a support tech for their Electronic Health Records application (AHT) . They will need experience providing technical support in a healthcare environment, specifically for EHR systems. They will be responding to customer issues via email, phone, or chat and provide technical support and assistance on issues such as installation, operational functions, troubleshooting, and maintenance of their EHR system and document the support interactions, including the details of the inquiries, complaints, and actions taken.","Tuscaloosa, AL",Contract,Associate,https://www.linkedin.com/jobs/view/3757479261/?trk=jobs_biz_prem_srch,Insight Global
3757478516,11056.0,Project Manager,"Position: Project ManagerLocation: Rocky Hill, CT 06067Duration: Permanent direct hire Salary: $90-120K 
Requirements:5+ years of technical project management experience Specific experience working for a large Electrical Contractor or a Security integrator as a project manager Strong understanding of implementing project timelines and making sure everything is running in a timely mannerExperience managing projects from start to end with at least $1MM budgetMicrosoft Outlook, Project, Excel, Word, and Power Point skillsFinancial analytical skills including cost control and understanding of profit margins Basic knowledge and understanding of IT networking principalsSupervisory experience or ability to manage a team of 5 Plusses:Any industry related certificationsSomeone who started as a Technician and worked up to PM level  Job DescriptionThis resource will manage, oversee, and coordinate all aspects for our client’s security system projects from award through completion of project, including overall site management of project(s) for successful and timely completion within budget as required by the contract. They will prepare project installation plan, manage the plan, and prepare and implement job procedures. This resource will interface directly with the client’s customers and will be responsible for implementing their needs into the project plan. They will also be responsible for reviewing and approving estimated costs prior to bid, provision of technical assistance to sales force as and when required, supervision of project design engineering, supervision of installation labor and subcontractors, preparation of project schedules, subcontracts, change proposals, project invoices, and managing collections on projects. Projects will include security installation projects, cabling, devicing, programming/testing, managing subcontractors. The job sites will be in CT and western MA  Additionally, this resource will establish project milestones and analyzes costs, manage the execution and review of all scope of work, terms and conditions in customer contracts including cost control, delivery fulfillment, and quality of service and other customer requirements as they arise. The position is primarily office-based with periodic visits to work sites in the field. This person will also be responsible for managing the day-to-day of 5 individuals on the team.","Rocky Hill, CT",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757478516/?trk=jobs_biz_prem_srch,Insight Global
3757477537,11056.0,Construction Project Coordinator,"Position: Construction Project CoordinatorCompany:  Faithful & Gold (AtkinsRéalis (atkinsrealis.com))Rate: Up to $29 - 35/hr or up to $70k/yrOpening: 1 - ExclusiveLocation: Hybrid in New Albany, OhioDuration: 6 month Contract-to-HireOpenings: 1Interview Process: 1 - 2 rounds dependent on schedulingHiring ManagerPanel Authorization: US Citizen or GC / W2 - Must be able to pass Drug Test including THC Day to day:A client in Columbus, OH is looking for a Construction Project Coordinator! If you want to be a part of a successful global organization and have experience with space planning, project management, space improvements, and building relationships with key stakeholders we would like to connect with you! This role requires daily coordination of project activities and tasks / requests as submitted. Must be a self-starter, possess leadership skills, be able filter and prioritize tasks, to work independently, multi-task, and take on tasks as directed by project manager. Works closely with vendors, client program and project managers by supporting the needs for the construction teams. Provides updates to projects, ARs, communications, and documentation to project manager for review and final distribution. If this sounds like you, apply today! Must haves:High School Diploma with 6 years of experience, or a Bachelor's Degree with 3 years of experienceAdvanced knowledge of Excel, Smartsheets, PowerPoint, and seating management systems.Working knowledge of project planning and execution, coordinating and scheduling with multiple teams.Excellent interpersonal and communication skills are a must - Will be working with high level client stakeholders.Need to be able to communicate and uphold client standards / expectation Why join us? Our Columbus, Ohio team is growing! If you want to be a part of a successful global organization and have experience with space planning, project management, space improvements, and building relationships with key stakeholders we would like to connect with you! This role requires daily coordination of project activities and tasks / requests as submitted. Must be a self-starter, possess leadership skills, be able filter and prioritize tasks, to work independently, multi-task, and take on tasks as directed by project manager. Works closely with vendors, client program and project managers by supporting the needs for the construction teams. Provides updates to projects, ARs, communications, and documentation to project manager for review and final distribution. Candidates with a background in high-tech manufacturing or pharmaceuticals are preferred, along with some experience with architectural drawings or floor plans. Construction experience is a plus. This role is based at a semiconductor project site in Columbus, OH. This is a full-time position with Faithful + Gould that comes with the opportunity to prove your true potential, provide expert services on world class projects, work and collaborate with professional services experts, and receive an attractive compensation package with robust benefits. How will you contribute to the team? • Assist management and daily leadership of project team • Provide daily coordination of project activities as directed by project manager • Assist project manager in the initiation, opening and closing of project management activities • Assist in creation and execution of project execution plans and revise as appropriate to meet changing needs and requirements • Manage day-to-day operational aspects of a project and scope of services • Provide updates to project documentation to project manager for review and final distribution • Update cost and schedule information in preparation for status reporting • Assist in preparation for project reviews and quality assurance procedures • Ensure project documents are complete, current, and stored appropriately • Track and report team hours and expenses on a weekly basis • Support project manager in providing regular forecast and expense updates to project budget • Coordinate communication, both internal and external, including meetings, meeting notes and action items • Effectively pursue the execution and filing of project legal documents • Develop client analyses and reports as needed • May perform such other duties as the supervisor may from time to time deem necessary • Manage / track all requests for seating and space needs • Support alignment with planning values and guidelines • Coordinate and plan any staff moves What is Required or Preferred? • High School Diploma with 6 years of experience, or a Bachelors Degree with 3 years of experience • Advanced knowledge of Excel, Smartsheets, PowerPoint, and seating management systems. • Working knowledge of project planning and execution, coordinating and scheduling with multiple teams. • Excellent interpersonal and communication skills are a must. Will be working with high level client stakeholders. • Need to be able to communicate and uphold client standards / expectations • Good customer service • Good organization skills","New Albany, OH",Contract,Associate,https://www.linkedin.com/jobs/view/3757477537/?trk=jobs_biz_prem_srch,Insight Global
3757475224,11056.0,Licensed Clinical Social Worker,"Insight Global is searching for a Clinical Social Worker for one of our top healthcare partners in the Massachusetts area. This individual will be working in a hospital containing 360 inpatient units. All patients are 19+year olds and the population includes 90% forensic individuals directly from court system with some level of legal involvement, individuals not confident to stand trial, acute risk concerns, and violent or self-violent individuals. The majority of the referrals that are admitted come through the court system and are involved with the legal system in some way. Social Workers must be comfortable working with patients that may be criminally responsible or will stand trial. Social Workers will work on a multi-disciplinary team, working with a case load of 10-13 patients. They are tasked with collaboration with discharge planning, psychosocial evaluations (both group and individual), treatment and development plans, and treatment meetings. Morning rounds and afternoon meetings is a typical day. Go to unit for morning nursing rounds, charge nurse runs through 27 patients on unit, responsible or 10-13 patients potentially, treatment team meetings - group or individual interview for psychosocial, schedule own meetings with clients, lunch, afternoon treatment teams, have some biweekly dept meetings, welcomed to participate in consult teams, scheduling meetings and meeting with clients directly, taking them to diff areas in hospital, figuring out triage, debriefing with team. This is a full-time onsite position.
Required Skills and Experience *LCSW or LICSWMasters in Social Work
Nice to Have Skills and ExperienceInpatient experienceExperience with adult mental health","Worcester, MA",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757475224/?trk=jobs_biz_prem_srch,Insight Global
3757472445,11056.0,Sr. Software Engineer,"Must Haves:6+ years of Software Engineering experience, specifically with new product developmentJava and C# expertiseMATLAB Simulink experienceAbility to create detailed software coding effectively with minimal support Experience with microcontrollers, motor controls, and video signal processing and circuitsThorough understanding of fundamentals of electronic design, both analog (such as amplification circuits) and digitalKnowledge of basic firmware design for development testingBachelor's Degree in Electrical Engineering, Computer Engineering, Software Engineering, Computer Science, etc.Excellent communication skillsMust work 5 days onsite in Dexter, MI Plusses:SQL database experienceHazLoc/Hazard Location or Atex experienceSensor or laboratory background Day to Day: Insight Global is looking for a Sr. Systems Engineer to join one of our largest industrial clients. This highly motivated and hands-on individual will be responsible developing detailed software code for new gas analyzer products from the ground up utilizing Java and C#. This individual must have an excellent understanding of both analog and digital electronic designs in addition to experience with microcontrollers, motor controls, and circuits. This is an onsite position based out of Dexter, MI.","Dexter, MI",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757472445/?trk=jobs_biz_prem_srch,Insight Global
3757472169,11056.0,Ecommerce Marketing Manager,"Must Haves: 4+ Years of eCommerce or Digital Marketing experienceExpertise in managing Amazon accounts, including product inventory, KPI metrics, and operational marketing Retail, fashion, apparel, or wholesale industry backgroundExcellent experience working with Microsoft tools such as Excel, Outlook, Word, PowerPoint, etc. Ability to multitask and effectively communicate Plusses: Previous experience working with channel advisors  Day to Day: Insight Global is looking for a Amazon eCommerce Marketing Manager to join a growing retail organization. This individual will be responsible for managing the client's products on their Amazon account in a cross-functional business environment. They will be dealing with all of their clothing lines ratings, inventory, new product introductions, and KPI metrics. A qualified individual will have excellent multi-tasking skills and prior digital marketing or eCommerce experience in the retail industry.","Miami, FL",Full-time,Associate,https://www.linkedin.com/jobs/view/3757472169/?trk=jobs_biz_prem_srch,Insight Global
3757471775,11056.0,Kronos Business Analyst,"Must-haves Advanced knowledge and skills within Kronos/UKG software systemExperience with Configuration, customizing, and optimizing the Kronos SystemExperience setting up workflows, rules, permissions, reports, or integrationsExperience providing tech support and guidance to Kronos users and clientsExperience training and documenting Kronos best practices
DESIRED SKILLS:A Kronos Super User, not just Kronos supportNot someone who can just support users or clients with Kronos but someone who can set up and manage the Kronos system. Day-to-Day NHS is seeking a Kronos subject matter expert (SME) to help optimize their workforce and payroll management. They will be responsible for:Configuring, customizing, and optimizing the Kronos system according to the needs and preferences of NHS. Setting up workflows, rules, permissions, reports, or integrations for the Kronos systemProviding technical support and guidance to Kronos users and clientsTroubleshooting and resolving Kronos issues or difficultiesTraining and documenting Kronos best practices and proceduresCollaborating with HR and payroll staff and other stakeholders to ensure Kronos compliance and accuracy","Tuscaloosa, AL",Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757471775/?trk=jobs_biz_prem_srch,Insight Global
3757470293,11056.0,Quality Engineer,"Overview: Insight Global is in search of a Quality Engineer to support one of our largest industrial manufacturing clients. We are looking for a Quality Engineer who has a passion for AC motors and a keen eye for detail. This resource will be responsible for ensuring the quality and reliability of our AC motor products, from design to production. This means working closely with our engineering, manufacturing, and customer service teams during the intake, tear down, inspection, and rebuilding process of electrical motors ranging from 500 – 4000 Volts to identify and resolve any quality issues. This person will be spending a portion of their time on the shop floor, supervising the aforementioned processes, as well as spending time in an office setting filing reports, updating inventory, as well as other necessary duties. 
Must Haves: 2+ years of experience as a quality engineer working with electrical motors (AC motors)Similar experience can be pulled from items such as generators, elevators, industrial equipment, etc.Associate’s Degree within a Technical Field or Subsequent military experience working on industrial motors (aircraft carrier, tanks, etc.) Audit Experience – Process audits, Manufacturing engineering, supply chain (additional internal auditing training provided)","Lebanon, KY",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757470293/?trk=jobs_biz_prem_srch,Insight Global
3757470004,11056.0,Operating Room Nurse,"Must Haves:Active RN license in the state of ILBLS Certification Operating Room experience within a hospital 
 Job Description: We are seeking a skilled and dedicated Operating Room Registered Nurse (OR RN) to join our healthcare team. As an OR RN, you will play a crucial role in providing exceptional patient care during surgical procedures. Your expertise and attention to detail will be essential in ensuring a safe and efficient operating room environment.",Greater Chicago Area,Contract,Associate,https://www.linkedin.com/jobs/view/3757470004/?trk=jobs_biz_prem_srch,Insight Global
3757469017,11056.0,Senior Lead Piping Designer/Coordinator ,"*Position can sit hybrid in either New Orleans, LA or Houston, TX*
Senior Lead Piping Designer/CoordinatorOnsite in New Orleans or Houston (2-3 times a week)Openings: 1Duration: 6 Month Contract - Hire
Desired Skills and Experience High School Diploma or GED requiredE3D Design Software experience requiredExperience in offshore oil & gas, onshore gas processing, hydrocarbon storage and transportation, chemical manufacturing or refining industry requiredSmall project lead experience requiredAbility to find a solution for or to deal proactively with work related problemsAbility to read and understand drawing markups to determine drafting requirementsAbility to utilize conventional drafting tools and CAD software to execute drafting requirementsAbility to work in a team-oriented environment
Day-to-Day A large global provider of EPC, EPCM, and fabrication services for the oil & gas, petrochemical, refining, and pipeline markets is looking to hire a Senior Lead Piping Designer/Coordinator. This person needs to be local or relocate to Houston or New Orleans. In this role you will perform assignments associated with leading a mechanical design team on E3D projects, with an understanding of resourcing, reporting, budgeting and updating project progress. Other responsibilities include:
Prepare estimates for projects to be performed in E3D, and to track progress and resources against allocated design budgetsHave a basic understanding of the capabilities of E3D Administration and how to communicate with that groupCoordinate work with design team as well as assist in mentoring younger designersCoordinate model reviews with design team and engineering teamReviewing, commenting, and approving vendor dataProficient with organizing vendor cutsheets, drawings, and project deliverablesGeneral understanding of E3D piping cataloging capabilitiesPrepare complete design packages which may include, but not be limited to, preliminary, conceptual, and construction deliverables as well as engineering calculationsPrepare detailed drawings of parts and assemblies from layouts, designs and working drawings including necessary projections, sectional views and standard specificationsInterpret verbal or written direction to initiate a preliminary designAssist with stress analysis, compiling construction specifications, equipment and material procurement, calculations, and estimatesCheck detailed sketches and drawings for project applicability and optimal constructionCheck and verify accuracy of drawings prepared by othersPrepare parts lists, procurement lists, bills of material (BOM) and specifications when drawings are completeRevise lists, drawings and BOM consistent with engineering changesImplement revisions and change control per company standards at the direction of engineersAssemble information and reference drawings from a variety of sourcesContinually look for product improvements and cost reductionsConfirm specification and code compliance, equipment compatibility, and optimal cost savingsAssist with performing field surveys, documenting existing conditions, and/or recommending various design solutionsEnsure accuracy of completed drawings before final release and verify drawings meet company and industry standards",Greater New Orleans Region,Contract,Mid-Senior level,https://www.linkedin.com/jobs/view/3757469017/?trk=jobs_biz_prem_srch,Insight Global
3757468556,11056.0,Sr. Systems Engineer,"Must Haves:8+ years of Systems Engineering experience, specifically with new product hardware and firmware developmentC++ expertiseMATLAB Simulink experienceAbility to do hands-on coding effectively with minimal support Embedded circuit design experience using microcontrollers, such as the ARM CortexThorough understanding of fundamentals of electronic design, both analog (such as amplification circuits) and digitalUnderstanding and experience of PCB layout including multi-layer designs and electromagnetic compatibility (EMC)Bachelor's Degree in Electrical Engineering, Computer Engineering, Software Engineering, Computer Science, etc.Excellent communication skillsMust work 5 days onsite in Dexter, MI Plusses:SQL database experienceHazLoc/Hazard Location or Atex experienceSensor or laboratory background Day to Day:Insight Global is looking for a Sr. Systems Engineer to join one of our largest industrial clients. This highly motivated and hands-on individual will be responsible developing the hardware and firmware for new gas analyzer products from the ground up. They will utilize C++ and help with the calibration of these devices. This individual must have an excellent understanding of both analog and digital electronic designs. This is an onsite position based out of Dexter, MI.","Dexter, MI",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757468556/?trk=jobs_biz_prem_srch,Insight Global
3757468353,11056.0,Information Technology Support Specialist,"Location: Phoenix, AZ - 85034 Duration: Full Time Opportunity Hours: 7:00am-3:30pm
Must Haves:3+ years of experience in an IT support roleTicketing system experience (ServiceNow preferred)A+ certification, or must be willing to get it ASAPExcellent Communication Preferred:Mac troubleshooting experience Day-to-Day:An employer in Phoenix, AZ is looking for an IT Support Specialist II. This person will:Install and configure PC hardware/softwareAssist in troubleshooting through issues with various infrastructure equipmentWork with troubleshooting through issues on Windows OS, PC hardware and software, printers, iOS and Android, and computer networking systems.Receive support calls from internal users and take ownership of specific request until the issue is resolvedFollow documentation guidelines and document activity within the ITSM toolResponse communicated to the user in a timely manner as well as provide updates, status, and completion information to team lead/manager, ITSM tool, and/or users, via voice mail, or e-mail.","Phoenix, AZ",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757468353/?trk=jobs_biz_prem_srch,Insight Global
3757467089,11056.0,Structural Engineer,"Insight Global is currently seeking a Licensed Professional Engineer with a focus in structural engineering. The ideal candidate will have experience in conducting site surveys, designing, implementing, commissioning, and maintaining two-way radio communication enhancement systems and have a strong background specifically with DAS (Distributed Antenna Systems) and BDA (Bi-Directional Amplifiers). This individual should be able to work independently as well as part of a team and have excellent communication skills. The candidate should also have experience in working close with clients, managing project deliverables, providing signed & sealed engineering drawings. This role will also require site visits and the candidate must also be willing to travel up to 50% of the time throughout Florida. 
Key Qualifications:Serving as the subject matter expert for two-way radio communication enhancement systems. Including: finalizing drawings and see the project through completion for the clients Strong understanding of Florida laws and building codes required for Distributed Antenna Systems (DAS) and Bi-Directional Amplifiers (BDA)5+ Years of Professional Engineering experienceACTIVE Florida PE License Ability to travel up to 50%","Port Charlotte, FL",Full-time,Mid-Senior level,https://www.linkedin.com/jobs/view/3757467089/?trk=jobs_biz_prem_srch,Insight Global
